filename,area,point_id,label_beauty,label_safety,label_comfort,label_uvi,notes
ALUN_ALUN_TUGU_SB-02.jpg,ALUN_ALUN_TUGU,SB-02,,,,,
ALUN_ALUN_TUGU_SB-03.jpg,ALUN_ALUN_TUGU,SB-03,,,,,
ALUN_ALUN_TUGU_SB-04.jpg,ALUN_ALUN_TUGU,SB-04,,,,,
ALUN_ALUN_TUGU_ST-02.jpg,ALUN_ALUN_TUGU,ST-02,,,,,
ALUN_ALUN_TUGU_ST-03.jpg,ALUN_ALUN_TUGU,ST-03,,,,,
ALUN_ALUN_TUGU_ST-04.jpg,ALUN_ALUN_TUGU,ST-04,,,,,
ALUN_ALUN_TUGU_SB-05.jpg,ALUN_ALUN_TUGU,SB-05,,,,,
ALUN_ALUN_TUGU_SB-06.jpg,ALUN_ALUN_TUGU,SB-06,,,,,
ALUN_ALUN_TUGU_SB-07.jpg,ALUN_ALUN_TUGU,SB-07,,,,,
ALUN_ALUN_TUGU_ST-05.jpg,ALUN_ALUN_TUGU,ST-05,,,,,
ALUN_ALUN_TUGU_ST-06.jpg,ALUN_ALUN_TUGU,ST-06,,,,,
ALUN_ALUN_TUGU_ST-07.jpg,ALUN_ALUN_TUGU,ST-07,,,,,
ALUN_ALUN_TUGU_SB-08.jpg,ALUN_ALUN_TUGU,SB-08,,,,,
ALUN_ALUN_TUGU_BU-01.jpg,ALUN_ALUN_TUGU,BU-01,,,,,
ALUN_ALUN_TUGU_BU-02.jpg,ALUN_ALUN_TUGU,BU-02,,,,,
ALUN_ALUN_TUGU_ST-08.jpg,ALUN_ALUN_TUGU,ST-08,,,,,
ALUN_ALUN_TUGU_BS-01.jpg,ALUN_ALUN_TUGU,BS-01,,,,,
ALUN_ALUN_TUGU_BS-02.jpg,ALUN_ALUN_TUGU,BS-02,,,,,
ALUN_ALUN_TUGU_BU-03.jpg,ALUN_ALUN_TUGU,BU-03,,,,,
ALUN_ALUN_TUGU_BU-04.jpg,ALUN_ALUN_TUGU,BU-04,,,,,
ALUN_ALUN_TUGU_BU-05.jpg,ALUN_ALUN_TUGU,BU-05,,,,,
ALUN_ALUN_TUGU_BS-03.jpg,ALUN_ALUN_TUGU,BS-03,,,,,
ALUN_ALUN_TUGU_BS-04.jpg,ALUN_ALUN_TUGU,BS-04,,,,,
ALUN_ALUN_TUGU_BS-05.jpg,ALUN_ALUN_TUGU,BS-05,,,,,
ALUN_ALUN_TUGU_BU-06.jpg,ALUN_ALUN_TUGU,BU-06,,,,,
ALUN_ALUN_TUGU_BU-07.jpg,ALUN_ALUN_TUGU,BU-07,,,,,
ALUN_ALUN_TUGU_UB-01.jpg,ALUN_ALUN_TUGU,UB-01,,,,,
ALUN_ALUN_TUGU_BS-06.jpg,ALUN_ALUN_TUGU,BS-06,,,,,
ALUN_ALUN_TUGU_BS-07.jpg,ALUN_ALUN_TUGU,BS-07,,,,,
ALUN_ALUN_TUGU_UT-01.png,ALUN_ALUN_TUGU,UT-01,,,,,
ALUN_ALUN_TUGU_UB-02.jpg,ALUN_ALUN_TUGU,UB-02,,,,,
ALUN_ALUN_TUGU_UB-03.jpg,ALUN_ALUN_TUGU,UB-03,,,,,
ALUN_ALUN_TUGU_UB-04.jpg,ALUN_ALUN_TUGU,UB-04,,,,,
ALUN_ALUN_TUGU_UT-02.jpg,ALUN_ALUN_TUGU,UT-02,,,,,
ALUN_ALUN_TUGU_UT-03.jpg,ALUN_ALUN_TUGU,UT-03,,,,,
ALUN_ALUN_TUGU_UT-04.jpg,ALUN_ALUN_TUGU,UT-04,,,,,
ALUN_ALUN_TUGU_UB-05.jpg,ALUN_ALUN_TUGU,UB-05,,,,,
ALUN_ALUN_TUGU_UB-06.jpg,ALUN_ALUN_TUGU,UB-06,,,,,
ALUN_ALUN_TUGU_UB-07.jpg,ALUN_ALUN_TUGU,UB-07,,,,,
ALUN_ALUN_TUGU_UT-05.jpg,ALUN_ALUN_TUGU,UT-05,,,,,
ALUN_ALUN_TUGU_UT-06.jpg,ALUN_ALUN_TUGU,UT-06,,,,,
ALUN_ALUN_TUGU_UT-07.jpg,ALUN_ALUN_TUGU,UT-07,,,,,
ALUN_ALUN_MERDEKA_BU-01.jpg,ALUN_ALUN_MERDEKA,BU-01,,,,,
ALUN_ALUN_MERDEKA_BU-02.jpg,ALUN_ALUN_MERDEKA,BU-02,,,,,
ALUN_ALUN_MERDEKA_BU-03.jpg,ALUN_ALUN_MERDEKA,BU-03,,,,,
ALUN_ALUN_MERDEKA_BS-01.jpg,ALUN_ALUN_MERDEKA,BS-01,,,,,
ALUN_ALUN_MERDEKA_BS-02.jpg,ALUN_ALUN_MERDEKA,BS-02,,,,,
ALUN_ALUN_MERDEKA_BS-03.jpg,ALUN_ALUN_MERDEKA,BS-03,,,,,
ALUN_ALUN_MERDEKA_BS-04.jpg,ALUN_ALUN_MERDEKA,BS-04,,,,,
ALUN_ALUN_MERDEKA_BS-05.jpg,ALUN_ALUN_MERDEKA,BS-05,,,,,
ALUN_ALUN_MERDEKA_BS-06.jpg,ALUN_ALUN_MERDEKA,BS-06,,,,,
ALUN_ALUN_MERDEKA_BU-04.jpg,ALUN_ALUN_MERDEKA,BU-04,,,,,
ALUN_ALUN_MERDEKA_BU-05.jpg,ALUN_ALUN_MERDEKA,BU-05,,,,,
ALUN_ALUN_MERDEKA_BU-06.jpg,ALUN_ALUN_MERDEKA,BU-06,,,,,
ALUN_ALUN_MERDEKA_SB-01.jpg,ALUN_ALUN_MERDEKA,SB-01,,,,,
ALUN_ALUN_MERDEKA_ST-01.jpg,ALUN_ALUN_MERDEKA,ST-01,,,,,
ALUN_ALUN_MERDEKA_SB-02.jpg,ALUN_ALUN_MERDEKA,SB-02,,,,,
ALUN_ALUN_MERDEKA_ST-02.jpg,ALUN_ALUN_MERDEKA,ST-02,,,,,
ALUN_ALUN_MERDEKA_SB-03.jpg,ALUN_ALUN_MERDEKA,SB-03,,,,,
ALUN_ALUN_MERDEKA_ST-03.jpg,ALUN_ALUN_MERDEKA,ST-03,,,,,
ALUN_ALUN_MERDEKA_SB-04.jpg,ALUN_ALUN_MERDEKA,SB-04,,,,,
ALUN_ALUN_MERDEKA_ST-04.jpg,ALUN_ALUN_MERDEKA,ST-04,,,,,
ALUN_ALUN_MERDEKA_SB-05.jpg,ALUN_ALUN_MERDEKA,SB-05,,,,,
ALUN_ALUN_MERDEKA_ST-05.jpg,ALUN_ALUN_MERDEKA,ST-05,,,,,
ALUN_ALUN_MERDEKA_SB-06.jpg,ALUN_ALUN_MERDEKA,SB-06,,,,,
ALUN_ALUN_MERDEKA_ST-06.jpg,ALUN_ALUN_MERDEKA,ST-06,,,,,
ALUN_ALUN_MERDEKA_TS-01.jpg,ALUN_ALUN_MERDEKA,TS-01,,,,,
ALUN_ALUN_MERDEKA_TU-01.jpg,ALUN_ALUN_MERDEKA,TU-01,,,,,
ALUN_ALUN_MERDEKA_TS-02.jpg,ALUN_ALUN_MERDEKA,TS-02,,,,,
ALUN_ALUN_MERDEKA_TU-02.jpg,ALUN_ALUN_MERDEKA,TU-02,,,,,
ALUN_ALUN_MERDEKA_TS-03.jpg,ALUN_ALUN_MERDEKA,TS-03,,,,,
ALUN_ALUN_MERDEKA_TU-03.jpg,ALUN_ALUN_MERDEKA,TU-03,,,,,
ALUN_ALUN_MERDEKA_TS-04.jpg,ALUN_ALUN_MERDEKA,TS-04,,,,,
ALUN_ALUN_MERDEKA_TU-04.jpg,ALUN_ALUN_MERDEKA,TU-04,,,,,
ALUN_ALUN_MERDEKA_TS-05.jpg,ALUN_ALUN_MERDEKA,TS-05,,,,,
ALUN_ALUN_MERDEKA_TU-05.jpg,ALUN_ALUN_MERDEKA,TU-05,,,,,
ALUN_ALUN_MERDEKA_TS-06.jpg,ALUN_ALUN_MERDEKA,TS-06,,,,,
ALUN_ALUN_MERDEKA_TU-06.jpg,ALUN_ALUN_MERDEKA,TU-06,,,,,
ALUN_ALUN_MERDEKA_UT-02.jpg,ALUN_ALUN_MERDEKA,UT-02,,,,,
ALUN_ALUN_MERDEKA_UT-01.jpg,ALUN_ALUN_MERDEKA,UT-01,,,,,
ALUN_ALUN_MERDEKA_UB-01.jpg,ALUN_ALUN_MERDEKA,UB-01,,,,,
ALUN_ALUN_MERDEKA_UB-02.jpg,ALUN_ALUN_MERDEKA,UB-02,,,,,
ALUN_ALUN_MERDEKA_UB-03.jpg,ALUN_ALUN_MERDEKA,UB-03,,,,,
ALUN_ALUN_MERDEKA_UT-03.jpg,ALUN_ALUN_MERDEKA,UT-03,,,,,
ALUN_ALUN_MERDEKA_UB-04.jpg,ALUN_ALUN_MERDEKA,UB-04,,,,,
ALUN_ALUN_MERDEKA_UB-05.jpg,ALUN_ALUN_MERDEKA,UB-05,,,,,
ALUN_ALUN_MERDEKA_UT-05.jpg,ALUN_ALUN_MERDEKA,UT-05,,,,,
ALUN_ALUN_MERDEKA_UT-04.jpg,ALUN_ALUN_MERDEKA,UT-04,,,,,
